from	to	combined_score	label
Gene_7432	Gene_551	961	True
Gene_26052	Gene_551	902	True
Gene_4923	Gene_551	906	True
Gene_680	Gene_551	914	True
Gene_55970	Gene_551	900	True
Gene_2778	Gene_551	908	True
Gene_338557	Gene_551	900	True
Gene_1759	Gene_551	905	True
Gene_2740	Gene_551	907	True
Gene_6865	Gene_551	906	True
Gene_2691	Gene_551	946	True
Gene_1902	Gene_551	900	True
Gene_2017	Gene_551	900	True
Gene_301	Gene_551	907	True
Gene_1910	Gene_551	929	True
Gene_3274	Gene_551	905	True
Gene_10097	Gene_551	900	True
Gene_1906	Gene_551	965	True
Gene_3640	Gene_551	900	True
Gene_9817	Gene_54620	905	True
Gene_4738	Gene_54620	917	True
Gene_6737	Gene_54620	904	True
Gene_7428	Gene_54620	900	True
Gene_84259	Gene_54620	900	True
Gene_3093	Gene_54620	920	True
Gene_4591	Gene_54620	904	True
Gene_57531	Gene_54620	925	True
Gene_54926	Gene_54620	913	True
Gene_868	Gene_54620	900	True
Gene_8452	Gene_54620	942	True
Gene_27338	Gene_54620	917	True
Gene_84961	Gene_54620	906	True
Gene_6502	Gene_54620	921	True
Gene_55294	Gene_54620	930	True
Gene_81559	Gene_54620	904	True
Gene_55585	Gene_54620	905	True
Gene_54165	Gene_54620	900	True
Gene_10980	Gene_54620	904	True
Gene_26263	Gene_54620	901	True
Gene_79791	Gene_54620	933	True
Gene_63893	Gene_54620	928	True
Gene_8454	Gene_54620	979	True
Gene_8651	Gene_54620	902	True
Gene_9021	Gene_54620	900	True
Gene_7704	Gene_54620	914	True
Gene_7317	Gene_54620	907	True
Gene_10075	Gene_54620	918	True
Gene_10193	Gene_54620	911	True
Gene_26234	Gene_54620	913	True
Gene_26232	Gene_54620	905	True
Gene_10533	Gene_54620	908	True
Gene_55182	Gene_54620	904	True
Gene_11065	Gene_54620	913	True
Gene_6477	Gene_54620	903	True
Gene_29116	Gene_54620	900	True
Gene_10987	Gene_54620	904	True
Gene_57154	Gene_54620	931	True
Gene_8945	Gene_54620	945	True
Gene_991	Gene_54620	904	True
Gene_84676	Gene_54620	904	True
Gene_858	Gene_51806	800	True
Gene_4846	Gene_51806	855	True
Gene_7184	Gene_51806	822	True
Gene_10645	Gene_51806	878	True
Gene_4843	Gene_51806	711	True
Gene_3320	Gene_51806	834	True
Gene_857	Gene_51806	802	True
Gene_5501	Gene_51806	738	True
Gene_801	Gene_51806	811	True
Gene_2902	Gene_51806	743	True
Gene_5255	Gene_51806	810	True
Gene_3710	Gene_51806	727	True
Gene_3845	Gene_5524	913	True
Gene_3643	Gene_5524	918	True
Gene_5747	Gene_5524	925	True
Gene_2534	Gene_5524	969	True
Gene_6711	Gene_5524	902	True
Gene_4893	Gene_5524	915	True
Gene_6714	Gene_5524	984	True
Gene_1392	Gene_114131	834	True
Gene_1401	Gene_6462	742	True
Gene_3484	Gene_6462	701	True
Gene_2796	Gene_6462	734	True
Gene_201595	Gene_6462	725	True
Gene_213	Gene_6462	738	True
Gene_5617	Gene_6462	860	True
Gene_3479	Gene_6462	788	True
Gene_3952	Gene_6462	727	True
Gene_367	Gene_6462	742	True
Gene_5411	Gene_79811	791	True
Gene_5351	Gene_1280	936	True
Gene_7040	Gene_1280	706	True
Gene_1311	Gene_1280	784	True
Gene_5118	Gene_1280	941	True
Gene_8985	Gene_1280	918	True
Gene_1277	Gene_1280	908	True
Gene_6678	Gene_1280	756	True
Gene_6662	Gene_1280	943	True
Gene_4322	Gene_1280	856	True
Gene_3685	Gene_1280	917	True
Gene_3674	Gene_1280	747	True
Gene_4060	Gene_1280	836	True
Gene_3672	Gene_1280	915	True
Gene_5352	Gene_1280	925	True
Gene_11096	Gene_1280	702	True
Gene_1293	Gene_1280	918	True
Gene_3673	Gene_1280	913	True
Gene_1278	Gene_1280	919	True
Gene_5479	Gene_1280	904	True
Gene_1292	Gene_1280	920	True
Gene_1281	Gene_1280	909	True
Gene_649	Gene_1280	932	True
Gene_1303	Gene_1280	919	True
Gene_1300	Gene_1280	932	True
Gene_5034	Gene_1280	910	True
Gene_1294	Gene_1280	914	True
Gene_1308	Gene_1280	905	True
Gene_80781	Gene_1280	917	True
Gene_841	Gene_1280	902	True
Gene_57642	Gene_1280	900	True
Gene_1284	Gene_1280	922	True
Gene_1291	Gene_1280	950	True
Gene_1301	Gene_1280	935	True
Gene_860	Gene_1280	787	True
Gene_1289	Gene_1280	921	True
Gene_8200	Gene_1280	760	True
Gene_1302	Gene_1280	922	True
Gene_1290	Gene_1280	905	True
Gene_1282	Gene_1280	925	True
Gene_650	Gene_1280	796	True
Gene_6820	Gene_8644	918	True
Gene_412	Gene_8644	939	True
Gene_231	Gene_8644	906	True
Gene_27306	Gene_8644	924	True
Gene_9536	Gene_8644	709	True
Gene_1586	Gene_8644	966	True
Gene_5730	Gene_8644	942	True
Gene_367	Gene_8644	772	True
Gene_1543	Gene_8644	928	True
Gene_1080	Gene_6456	900	True
Gene_1856	Gene_6456	900	True
Gene_9341	Gene_6456	907	True
Gene_1947	Gene_6456	900	True
Gene_5594	Gene_6456	903	True
Gene_1522	Gene_6456	903	True
Gene_3082	Gene_6456	902	True
Gene_8976	Gene_6456	923	True
Gene_338	Gene_6456	900	True
Gene_1948	Gene_6456	900	True
Gene_10053	Gene_6456	902	True
Gene_6272	Gene_6456	905	True
Gene_27330	Gene_6456	900	True
Gene_11252	Gene_6456	930	True
Gene_4036	Gene_6456	903	True
Gene_10254	Gene_6456	912	True
Gene_867	Gene_6456	949	True
Gene_868	Gene_6456	810	True
Gene_7474	Gene_6456	900	True
Gene_1950	Gene_6456	933	True
Gene_5286	Gene_6456	900	True
Gene_5868	Gene_6456	914	True
Gene_26018	Gene_6456	904	True
Gene_1956	Gene_6456	955	True
Gene_10109	Gene_6456	900	True
Gene_120892	Gene_6456	702	True
Gene_6869	Gene_6456	904	True
Gene_154	Gene_6456	915	True
Gene_1212	Gene_6456	905	True
Gene_1601	Gene_6456	907	True
Gene_274	Gene_6456	956	True
Gene_4233	Gene_6456	907	True
Gene_9475	Gene_6456	910	True
Gene_8751	Gene_6456	835	True
Gene_3482	Gene_6456	907	True
Gene_3123	Gene_6456	900	True
Gene_7037	Gene_6456	920	True
Gene_5869	Gene_6456	908	True
Gene_26052	Gene_6456	973	True
Gene_4803	Gene_6456	918	True
Gene_3897	Gene_6456	911	True
Gene_1759	Gene_6456	981	True
Gene_24137	Gene_6456	900	True
Gene_2048	Gene_6456	903	True
Gene_8874	Gene_6456	902	True
Gene_2017	Gene_6456	914	True
Gene_10253	Gene_6456	902	True
Gene_10097	Gene_6456	928	True
Gene_6197	Gene_6456	900	True
Gene_551	Gene_6456	900	True
Gene_10392	Gene_51284	713	True
Gene_6688	Gene_51284	718	True
Gene_3565	Gene_51284	703	True
Gene_148022	Gene_51284	703	True
Gene_3553	Gene_51284	701	True
Gene_1513	Gene_51284	924	True
Gene_3606	Gene_51284	737	True
Gene_23643	Gene_51284	765	True
Gene_1436	Gene_51284	748	True
Gene_7412	Gene_51284	731	True
Gene_7098	Gene_51284	938	True
Gene_7184	Gene_51284	951	True
Gene_64127	Gene_51284	748	True
Gene_64581	Gene_51284	736	True
Gene_3576	Gene_51284	747	True
Gene_29110	Gene_51284	731	True
Gene_114548	Gene_51284	842	True
Gene_3605	Gene_51284	701	True
Gene_1508	Gene_51284	941	True
Gene_1822	Gene_51284	710	True
Gene_1520	Gene_51284	963	True
Gene_3654	Gene_51284	976	True
Gene_959	Gene_51284	714	True
Gene_958	Gene_51284	742	True
Gene_7099	Gene_51284	701	True
Gene_50943	Gene_51284	799	True
Gene_23586	Gene_51284	875	True
Gene_108	Gene_5141	871	True
Gene_5167	Gene_5141	710	True
Gene_5954	Gene_265	900	True
Gene_10272	Gene_265	900	True
Gene_6694	Gene_265	902	True
Gene_3053	Gene_265	902	True
Gene_3956	Gene_265	900	True
Gene_7076	Gene_265	904	True
Gene_3912	Gene_265	900	True
Gene_338	Gene_265	903	True
Gene_84141	Gene_265	900	True
Gene_3488	Gene_265	900	True
Gene_5624	Gene_265	902	True
Gene_335	Gene_265	900	True
Gene_8074	Gene_265	905	True
Gene_652	Gene_265	932	True
Gene_718	Gene_265	900	True
Gene_7425	Gene_265	900	True
Gene_348	Gene_265	902	True
Gene_3915	Gene_265	900	True
Gene_9313	Gene_265	921	True
Gene_102	Gene_265	900	True
Gene_1356	Gene_265	902	True
Gene_3827	Gene_265	911	True
Gene_1462	Gene_265	902	True
Gene_8614	Gene_265	900	True
Gene_3371	Gene_265	900	True
Gene_4240	Gene_265	902	True
Gene_1000	Gene_265	905	True
Gene_3487	Gene_265	902	True
Gene_3484	Gene_265	900	True
Gene_351	Gene_265	906	True
Gene_11167	Gene_265	900	True
Gene_3490	Gene_265	900	True
Gene_213	Gene_265	937	True
Gene_7184	Gene_265	900	True
Gene_7857	Gene_265	900	True
Gene_2243	Gene_265	983	True
Gene_6383	Gene_265	900	True
Gene_258	Gene_265	995	True
Gene_56975	Gene_265	974	True
Gene_5179	Gene_265	900	True
Gene_2200	Gene_265	902	True
Gene_9622	Gene_265	803	True
Gene_1435	Gene_265	908	True
Gene_5034	Gene_265	902	True
Gene_2621	Gene_265	900	True
Gene_2266	Gene_265	901	True
Gene_4221	Gene_265	900	True
Gene_1758	Gene_265	938	True
Gene_8720	Gene_265	900	True
Gene_2335	Gene_265	927	True
Gene_462	Gene_265	902	True
Gene_2153	Gene_265	902	True
Gene_10970	Gene_265	901	True
Gene_1114	Gene_265	900	True
Gene_6426	Gene_11168	826	True
Gene_4221	Gene_11168	916	True
Gene_1511	Gene_1992	938	True
Gene_4016	Gene_1992	714	True
Gene_26136	Gene_1992	894	True
Gene_2104	Gene_6541	711	True
Gene_57403	Gene_27342	953	True
Gene_22879	Gene_27342	711	True
Gene_23011	Gene_27342	950	True
Gene_7879	Gene_27342	831	True
Gene_5868	Gene_27342	999	True
Gene_23265	Gene_27342	745	True
Gene_5869	Gene_27342	989	True
Gene_4763	Gene_4781	759	True
Gene_30009	Gene_3662	712	True
Gene_8767	Gene_3662	711	True
Gene_973	Gene_3662	711	True
Gene_6688	Gene_3662	925	True
Gene_3565	Gene_3662	860	True
Gene_2908	Gene_3662	912	True
Gene_1958	Gene_3662	925	True
Gene_4502	Gene_3662	902	True
Gene_3659	Gene_3662	923	True
Gene_1236	Gene_3662	734	True
Gene_684	Gene_3662	920	True
Gene_6737	Gene_3662	908	True
Gene_23135	Gene_3662	730	True
Gene_1387	Gene_3662	924	True
Gene_25939	Gene_3662	904	True
Gene_6598	Gene_3662	900	True
Gene_8850	Gene_3662	912	True
Gene_1386	Gene_3662	901	True
Gene_6774	Gene_3662	985	True
Gene_3383	Gene_3662	921	True
Gene_6601	Gene_3662	901	True
Gene_5371	Gene_3662	900	True
Gene_2960	Gene_3662	900	True
Gene_6777	Gene_3662	742	True
Gene_7412	Gene_3662	915	True
Gene_5966	Gene_3662	732	True
Gene_6778	Gene_3662	987	True
Gene_4281	Gene_3662	900	True
Gene_50619	Gene_3662	743	True
Gene_8289	Gene_3662	905	True
Gene_7706	Gene_3662	900	True
Gene_6605	Gene_3662	900	True
Gene_6776	Gene_3662	762	True
Gene_23650	Gene_3662	900	True
Gene_3605	Gene_3662	821	True
Gene_9830	Gene_3662	900	True
Gene_3146	Gene_3662	911	True
Gene_3663	Gene_3662	923	True
Gene_60	Gene_3662	918	True
Gene_5079	Gene_3662	850	True
Gene_3123	Gene_3662	912	True
Gene_3664	Gene_3662	907	True
Gene_639	Gene_3662	943	True
Gene_2209	Gene_3662	932	True
Gene_2633	Gene_3662	921	True
Gene_3725	Gene_3662	940	True
Gene_3434	Gene_3662	920	True
Gene_3433	Gene_3662	921	True
Gene_958	Gene_3662	746	True
Gene_5696	Gene_3662	913	True
Gene_50943	Gene_3662	860	True
Gene_2625	Gene_3662	750	True
Gene_2308	Gene_3662	740	True
Gene_54474	Gene_1045	850	True
Gene_2249	Gene_1045	727	True
Gene_4224	Gene_1045	746	True
Gene_652	Gene_1045	785	True
Gene_6927	Gene_1045	707	True
Gene_1017	Gene_1045	726	True
Gene_3172	Gene_1045	735	True
Gene_6657	Gene_1045	764	True
Gene_2626	Gene_1045	758	True
Gene_7004	Gene_1045	872	True
Gene_9314	Gene_1045	767	True
Gene_2255	Gene_3651	930	True
Gene_3175	Gene_3651	989	True
Gene_2308	Gene_3651	969	True
Gene_5954	Gene_3486	907	True
Gene_10272	Gene_3486	922	True
Gene_6694	Gene_3486	900	True
Gene_3053	Gene_3486	906	True
Gene_3956	Gene_3486	915	True
Gene_1511	Gene_3486	945	True
Gene_7076	Gene_3486	949	True
Gene_4313	Gene_3486	966	True
Gene_3912	Gene_3486	923	True
Gene_338	Gene_3486	921	True
Gene_84141	Gene_3486	914	True
Gene_3488	Gene_3486	922	True
Gene_5624	Gene_3486	902	True
Gene_335	Gene_3486	929	True
Gene_8074	Gene_3486	907	True
Gene_652	Gene_3486	926	True
Gene_718	Gene_3486	915	True
Gene_7425	Gene_3486	901	True
Gene_348	Gene_3486	920	True
Gene_3915	Gene_3486	912	True
Gene_102	Gene_3486	912	True
Gene_2033	Gene_3486	921	True
Gene_1356	Gene_3486	907	True
Gene_3827	Gene_3486	907	True
Gene_1462	Gene_3486	917	True
Gene_8614	Gene_3486	932	True
Gene_3371	Gene_3486	918	True
Gene_3480	Gene_3486	848	True
Gene_4240	Gene_3486	908	True
Gene_1000	Gene_3486	923	True
Gene_7157	Gene_3486	985	True
Gene_3487	Gene_3486	931	True
Gene_1956	Gene_3486	863	True
Gene_3484	Gene_3486	936	True
Gene_351	Gene_3486	915	True
Gene_5468	Gene_3486	733	True
Gene_11167	Gene_3486	921	True
Gene_3490	Gene_3486	966	True
Gene_213	Gene_3486	948	True
Gene_7184	Gene_3486	905	True
Gene_3816	Gene_3486	917	True
Gene_5617	Gene_3486	743	True
Gene_3479	Gene_3486	998	True
Gene_7857	Gene_3486	900	True
Gene_2243	Gene_3486	913	True
Gene_6383	Gene_3486	953	True
Gene_2147	Gene_3486	944	True
Gene_5340	Gene_3486	975	True
Gene_258	Gene_3486	903	True
Gene_56975	Gene_3486	940	True
Gene_4312	Gene_3486	959	True
Gene_5179	Gene_3486	900	True
Gene_2200	Gene_3486	923	True
Gene_1435	Gene_3486	925	True
Gene_5034	Gene_3486	907	True
Gene_2621	Gene_3486	915	True
Gene_2266	Gene_3486	913	True
Gene_4221	Gene_3486	905	True
Gene_1758	Gene_3486	900	True
Gene_8720	Gene_3486	902	True
Gene_2335	Gene_3486	984	True
Gene_462	Gene_3486	911	True
Gene_2153	Gene_3486	900	True
Gene_10970	Gene_3486	904	True
Gene_1114	Gene_3486	900	True
Gene_265	Gene_3486	901	True
Gene_64132	Gene_6382	912	True
Gene_11285	Gene_6382	913	True
Gene_1634	Gene_6382	958	True
Gene_5594	Gene_6382	927	True
Gene_7040	Gene_6382	917	True
Gene_973	Gene_6382	731	True
Gene_3082	Gene_6382	976	True
Gene_1277	Gene_6382	921	True
Gene_7448	Gene_6382	939	True
Gene_5947	Gene_6382	900	True
Gene_338	Gene_6382	921	True
Gene_335	Gene_6382	910	True
Gene_8074	Gene_6382	904	True
Gene_4035	Gene_6382	925	True
Gene_348	Gene_6382	929	True
Gene_4316	Gene_6382	950	True
Gene_7057	Gene_6382	930	True
Gene_3685	Gene_6382	918	True
Gene_23495	Gene_6382	724	True
Gene_4036	Gene_6382	905	True
Gene_2817	Gene_6382	980	True
Gene_2247	Gene_6382	981	True
Gene_1462	Gene_6382	951	True
Gene_3371	Gene_6382	821	True
Gene_26229	Gene_6382	910	True
Gene_1956	Gene_6382	737	True
Gene_1436	Gene_6382	918	True
Gene_2264	Gene_6382	911	True
Gene_7471	Gene_6382	848	True
Gene_9965	Gene_6382	922	True
Gene_1293	Gene_6382	906	True
Gene_3693	Gene_6382	923	True
Gene_3673	Gene_6382	938	True
Gene_1278	Gene_6382	914	True
Gene_5479	Gene_6382	924	True
Gene_1292	Gene_6382	911	True
Gene_7804	Gene_6382	904	True
Gene_1281	Gene_6382	917	True
Gene_6383	Gene_6382	946	True
Gene_1464	Gene_6382	929	True
Gene_4233	Gene_6382	936	True
Gene_4312	Gene_6382	929	True
Gene_633	Gene_6382	953	True
Gene_1294	Gene_6382	907	True
Gene_682	Gene_6382	938	True
Gene_2261	Gene_6382	943	True
Gene_5764	Gene_6382	773	True
Gene_9672	Gene_6382	943	True
Gene_2335	Gene_6382	795	True
Gene_1284	Gene_6382	920	True
Gene_1291	Gene_6382	907	True
Gene_1301	Gene_6382	903	True
Gene_1289	Gene_6382	916	True
Gene_4318	Gene_6382	947	True
Gene_6385	Gene_6382	929	True
Gene_3339	Gene_6382	975	True
Gene_1302	Gene_6382	900	True
Gene_1290	Gene_6382	907	True
Gene_1282	Gene_6382	917	True
Gene_8573	Gene_6382	945	True
Gene_2131	Gene_6382	948	True
Gene_126792	Gene_6382	914	True
Gene_375790	Gene_6382	958	True
Gene_1280	Gene_6382	900	True
Gene_8664	Gene_10528	739	True
Gene_705	Gene_10528	998	True
Gene_83743	Gene_10528	909	True
Gene_54888	Gene_10528	906	True
Gene_28987	Gene_10528	973	True
Gene_92345	Gene_10528	848	True
Gene_908	Gene_10528	964	True
Gene_55781	Gene_10528	944	True
Gene_55760	Gene_10528	774	True
Gene_7203	Gene_10528	969	True
Gene_65083	Gene_10528	999	True
Gene_10576	Gene_10528	944	True
Gene_27043	Gene_10528	909	True
Gene_6138	Gene_10528	950	True
Gene_1662	Gene_10528	942	True
Gene_6950	Gene_10528	971	True
Gene_26155	Gene_10528	971	True
Gene_4691	Gene_10528	966	True
Gene_6210	Gene_10528	988	True
Gene_3615	Gene_10528	740	True
Gene_79039	Gene_10528	898	True
Gene_55272	Gene_10528	995	True
Gene_8780	Gene_10528	921	True
Gene_55646	Gene_10528	877	True
Gene_6227	Gene_10528	914	True
Gene_23560	Gene_10528	953	True
Gene_8662	Gene_10528	884	True
Gene_6191	Gene_10528	991	True
Gene_22803	Gene_10528	918	True
Gene_5921	Gene_166968	828	True
Gene_5898	Gene_55763	981	True
Gene_4627	Gene_55763	904	True
Gene_5311	Gene_55763	912	True
Gene_8766	Gene_55763	957	True
Gene_5310	Gene_55763	900	True
Gene_10890	Gene_55763	950	True
Gene_6010	Gene_55763	906	True
Gene_382	Gene_55763	938	True
Gene_6517	Gene_55763	923	True
Gene_23265	Gene_55763	997	True
Gene_5879	Gene_55763	913	True
Gene_51552	Gene_55763	908	True
Gene_5008	Gene_3572	985	True
Gene_10148	Gene_3572	911	True
Gene_3558	Gene_3572	705	True
Gene_3458	Gene_3572	722	True
Gene_3565	Gene_3572	712	True
Gene_3976	Gene_3572	993	True
Gene_8554	Gene_3572	908	True
Gene_5791	Gene_3572	903	True
Gene_2549	Gene_3572	926	True
Gene_1	Gene_3572	926	True
Gene_3977	Gene_3572	961	True
Gene_3589	Gene_3572	979	True
Gene_6774	Gene_3572	987	True
Gene_9180	Gene_3572	957	True
Gene_1489	Gene_3572	962	True
Gene_4286	Gene_3572	903	True
Gene_3562	Gene_3572	728	True
Gene_3596	Gene_3572	705	True
Gene_3952	Gene_3572	710	True
Gene_9021	Gene_3572	968	True
Gene_5781	Gene_3572	965	True
Gene_6776	Gene_3572	938	True
Gene_3716	Gene_3572	973	True
Gene_246778	Gene_3572	957	True
Gene_6772	Gene_3572	967	True
Gene_1270	Gene_3572	974	True
Gene_3570	Gene_3572	991	True
Gene_8543	Gene_3572	900	True
Gene_2308	Gene_3572	911	True
Gene_23135	Gene_23081	746	True
Gene_367	Gene_23081	757	True
Gene_10919	Gene_23081	754	True
Gene_84678	Gene_23081	717	True
Gene_2744	Gene_2731	884	True
Gene_6472	Gene_2731	990	True
Gene_4524	Gene_2731	744	True
Gene_973	Gene_3709	900	True
Gene_6804	Gene_3709	900	True
Gene_5335	Gene_3709	947	True
Gene_867	Gene_3709	900	True
Gene_868	Gene_3709	900	True
Gene_286	Gene_3709	877	True
Gene_8826	Gene_3709	914	True
Gene_5579	Gene_3709	914	True
Gene_54822	Gene_3709	744	True
Gene_54331	Gene_3709	912	True
Gene_2770	Gene_3709	909	True
Gene_801	Gene_3709	815	True
Gene_55970	Gene_3709	904	True
Gene_51196	Gene_3709	855	True
Gene_3710	Gene_3709	903	True
Gene_6850	Gene_3709	908	True
Gene_7222	Gene_3709	750	True
Gene_51806	Gene_3709	778	True
Gene_6640	Gene_6443	803	True
Gene_7402	Gene_6443	729	True
Gene_6361	Gene_90865	742	True
Gene_6347	Gene_90865	784	True
Gene_3565	Gene_90865	881	True
Gene_3567	Gene_90865	832	True
Gene_9173	Gene_90865	999	True
Gene_7097	Gene_90865	760	True
Gene_3553	Gene_90865	810	True
Gene_3606	Gene_90865	871	True
Gene_7098	Gene_90865	748	True
Gene_1437	Gene_90865	810	True
Gene_6778	Gene_90865	740	True
Gene_3596	Gene_90865	900	True
Gene_3627	Gene_90865	706	True
Gene_3576	Gene_90865	845	True
Gene_85480	Gene_90865	934	True
Gene_3605	Gene_90865	831	True
Gene_27005	Gene_90865	968	True
Gene_3654	Gene_90865	942	True
Gene_7099	Gene_90865	796	True
Gene_2625	Gene_90865	978	True
Gene_6855	Gene_2315	703	True
Gene_7299	Gene_2315	975	True
Gene_4286	Gene_2315	879	True
Gene_3123	Gene_2315	808	True
Gene_2648	Gene_1024	945	True
Gene_1022	Gene_1024	922	True
Gene_1019	Gene_1024	919	True
Gene_4087	Gene_1024	953	True
Gene_1387	Gene_1024	940	True
Gene_2033	Gene_1024	942	True
Gene_8850	Gene_1024	952	True
Gene_10891	Gene_1024	900	True
Gene_1021	Gene_1024	920	True
Gene_1017	Gene_1024	917	True
Gene_4851	Gene_1024	947	True
Gene_23389	Gene_1024	997	True
Gene_5468	Gene_1024	923	True
Gene_9442	Gene_1024	992	True
Gene_9794	Gene_1024	955	True
Gene_5346	Gene_1024	900	True
Gene_51129	Gene_1024	900	True
Gene_8841	Gene_1024	932	True
Gene_1051	Gene_1024	943	True
Gene_4023	Gene_1024	900	True
Gene_3952	Gene_1024	900	True
Gene_6517	Gene_1024	900	True
Gene_1879	Gene_1024	901	True
Gene_8454	Gene_1024	926	True
Gene_4088	Gene_1024	948	True
Gene_2810	Gene_1024	905	True
Gene_4089	Gene_1024	934	True
Gene_3516	Gene_1024	931	True
Gene_6720	Gene_1024	711	True
Gene_23097	Gene_1024	982	True
Gene_54918	Gene_29126	717	True
Gene_1445	Gene_29126	902	True
Gene_3558	Gene_29126	852	True
Gene_3458	Gene_29126	850	True
Gene_3659	Gene_29126	731	True
Gene_3845	Gene_29126	793	True
Gene_6774	Gene_29126	863	True
Gene_7157	Gene_29126	760	True
Gene_1956	Gene_29126	869	True
Gene_1493	Gene_29126	951	True
Gene_3627	Gene_29126	702	True
Gene_84868	Gene_29126	810	True
Gene_5133	Gene_29126	999	True
Gene_3932	Gene_29126	933	True
Gene_5781	Gene_29126	971	True
Gene_3605	Gene_29126	811	True
Gene_3123	Gene_29126	923	True
Gene_6772	Gene_29126	817	True
Gene_5728	Gene_29126	832	True
Gene_958	Gene_29126	790	True
Gene_7099	Gene_29126	756	True
Gene_50943	Gene_29126	880	True
Gene_5732	Gene_6019	900	True
Gene_10267	Gene_6019	900	True
Gene_113091	Gene_6019	908	True
Gene_5746	Gene_6019	900	True
Gene_1392	Gene_6019	902	True
Gene_5741	Gene_6019	901	True
Gene_2838	Gene_6019	900	True
Gene_3973	Gene_6019	902	True
Gene_122042	Gene_6019	980	True
Gene_5734	Gene_6019	900	True
Gene_5729	Gene_6019	900	True
Gene_154	Gene_6019	904	True
Gene_2692	Gene_6019	900	True
Gene_5745	Gene_6019	900	True
Gene_5032	Gene_6019	900	True
Gene_2863	Gene_6019	900	True
Gene_796	Gene_6019	900	True
Gene_54331	Gene_6019	900	True
Gene_108	Gene_6019	900	True
Gene_799	Gene_6019	900	True
Gene_3360	Gene_6019	900	True
Gene_7432	Gene_6019	902	True
Gene_55970	Gene_6019	900	True
Gene_2778	Gene_6019	900	True
Gene_2740	Gene_6019	900	True
Gene_2691	Gene_6019	900	True
Gene_3274	Gene_6019	900	True
Gene_3640	Gene_6019	965	True
Gene_551	Gene_6019	908	True
Gene_7066	Gene_3717	965	True
Gene_5008	Gene_3717	957	True
Gene_5594	Gene_3717	934	True
Gene_3560	Gene_3717	949	True
Gene_4792	Gene_3717	962	True
Gene_5971	Gene_3717	923	True
Gene_10148	Gene_3717	905	True
Gene_2057	Gene_3717	995	True
Gene_3082	Gene_3717	934	True
Gene_1440	Gene_3717	825	True
Gene_4790	Gene_3717	946	True
Gene_3558	Gene_3717	954	True
Gene_595	Gene_3717	960	True
Gene_3587	Gene_3717	738	True
Gene_4254	Gene_3717	945	True
Gene_51561	Gene_3717	928	True
Gene_1027	Gene_3717	976	True
Gene_3458	Gene_3717	953	True
Gene_1839	Gene_3717	919	True
